food_code,food_group,food_name,edible_factor,energy_kj,energy_kcal,water_g,protein_g,fat_g,carbohydrate_g,fibre_g,ash_g,ca_mg,fe_mg,mg_mg,p_mg,k_mg,na_mg,zn_mg,se_mcg,vit_a_rae_mcg,vit_a_re_mcg,retinol_mcg,beta_carotene_mcg,thiamin_mg,riboflavin_mg,niacin_mg,folate_dfe_mcg,food_folate_mcg,vit_b12_mcg,vit_c_mg
01001,01 CEREALS AND CEREAL PRODUCTS,"Amaranth, whole grain, dry, raw",1.0,1520.0,360.0,10.0,14.7,5.6,59.2,7.5,3.1,162.0,9.5,270.0,397.0,413.0,3.0,2.5,21.0,,,,,,,,,,,
01002,01 CEREALS AND CEREAL PRODUCTS,"Amaranth, whole grain, flour",1.0,1540.0,365.0,10.2,13.8,6.3,59.6,7.1,3.0,161.0,8.9,259.0,405.0,461.0,3.0,2.7,20.0,,,,,,,,,,,
01003,01 CEREALS AND CEREAL PRODUCTS,"Biscuit, Savoury",1.0,2060.0,492.0,4.5,6.6,24.9,58.9,3.3,1.9,38.0,1.4,27.0,177.0,161.0,637.0,0.83,15.0,8.0,10.0,7.0,15.0,0.16,0.06,1.3,21.0,21.0,0.0,3.0
01004,01 CEREALS AND CEREAL PRODUCTS,"Biscuit, Sweet",1.0,1930.0,460.0,4.3,6.1,17.2,69.3,2.1,1.1,45.0,1.4,19.0,98.0,158.0,298.0,0.6,10.0,,,,,,,,,,,
01005,01 CEREALS AND CEREAL PRODUCTS,"Bread, Brown",,,,,,,,,,56.0,2.6,58.0,134.0,191.0,446.0,1.3,13.0,0.0,0.0,0.0,0.0,0.22,0.01,3.4,37.0,37.0,0.05,0.0
01006,01 CEREALS AND CEREAL PRODUCTS,"Bread, Sweet",1.0,1540.0,368.0,23.5,8.3,14.4,50.6,1.5,1.8,80.0,1.9,18.0,147.0,227.0,369.0,0.8,20.0,,,,,,,,,,,
01007,01 CEREALS AND CEREAL PRODUCTS,"Bread, White",,,,,,,,,,37.0,1.7,27.0,95.0,120.0,466.0,0.8,10.0,0.0,0.0,0.0,0.0,0.16,0.06,3.8,28.0,28.0,0.07,0.0
01008,01 CEREALS AND CEREAL PRODUCTS,"Breakfast cereal, flakes of corn, fortified (iron, thiamine, riboflavin, niacin and folate)",1.0,1580.0,372.0,3.5,7.5,0.7,82.6,2.95,2.8,3.2,10.2,13.0,45.0,110.0,1090.0,0.2,5.5,,,,,,,,,,,
01009,01 CEREALS AND CEREAL PRODUCTS,"Breakfast cereal, flakes of corn",,,,,,,,,,3.0,0.4,13.0,45.0,110.0,1090.0,0.2,9.0,10.0,21.0,0.0,125.0,0.0,0.08,0.8,4.0,4.0,0.0,0.0
01010,01 CEREALS AND CEREAL PRODUCTS,"Breakfast cereal, wheat biscuits, Weetabix type",,,,,,,,,,30.0,7.6,125.0,308.0,392.0,360.0,2.0,5.1,,,,,,,,,,,
01011,01 CEREALS AND CEREAL PRODUCTS,"Buns, Currant",,,,,,,,,,90.0,2.5,27.0,100.0,210.0,100.0,0.6,9.0,0.0,0.0,0.0,1.0,0.2,0.03,2.1,12.0,12.0,0.0,0.0
01012,01 CEREALS AND CEREAL PRODUCTS,"Cake or cupcake, plain butter cake, commercial",1.0,1530.0,363.0,25.9,7.1,15.3,48.8,1.1,1.9,63.0,1.0,14.0,310.0,110.0,480.0,0.5,7.0,,,,,,,,,,,
01013,01 CEREALS AND CEREAL PRODUCTS,"Cake, Fruit",1.0,1550.0,368.0,20.0,4.0,12.3,58.8,3.1,1.8,75.0,2.0,23.0,106.0,347.0,170.0,0.5,4.0,8.0,12.0,5.0,41.0,0.1,0.1,0.2,0.0,0.0,0.2,0.0
01014,01 CEREALS AND CEREAL PRODUCTS,"Cake, Sponge, homemade",1.0,1940.0,465.0,15.0,6.5,26.7,49.1,1.1,1.6,140.0,1.4,12.0,246.0,105.0,350.0,0.6,7.0,,,,,,,,,,,
01015,01 CEREALS AND CEREAL PRODUCTS,"Cake, Sponge, without fat",,,,,,,,,,70.0,2.0,15.0,137.0,136.0,80.0,0.9,14.0,73.0,73.0,73.0,0.0,0.1,0.25,0.5,16.0,16.0,1.6,0.0
01016,01 CEREALS AND CEREAL PRODUCTS,Cakes (Various Fancy Iced),1.0,1730.0,412.0,15.7,13.0,16.8,51.5,1.1,1.9,45.0,1.5,10.0,148.0,147.0,250.0,0.3,3.0,,,,,,,,,,,
01017,01 CEREALS AND CEREAL PRODUCTS,"Cornflour, from maize starch",1.0,1510.0,355.0,10.6,0.5,0.4,87.1,0.6,0.8,12.0,0.7,3.0,24.0,7.0,10.0,0.2,2.0,0.0,0.0,0.0,0.0,0.02,0.0,0.2,1.0,1.0,0.0,0.0
01018,01 CEREALS AND CEREAL PRODUCTS,"Maize, grain, white variety, whole, dry, raw",1.0,1450.0,345.0,13.6,7.94,4.5,63.4,9.4,1.2,24.0,2.6,75.0,367.0,226.0,12.0,1.88,8.0,,,,,,,,,,,
01019,01 CEREALS AND CEREAL PRODUCTS,"Maize, grain, yellow variety, whole, dry, raw",1.0,1430.0,340.0,12.7,8.3,3.7,62.5,11.9,1.0,7.0,3.9,104.0,216.0,346.0,7.0,2.3,8.5,20.0,40.0,0.0,241.0,0.5,0.12,2.2,33.0,33.0,0.0,0.0
01020,01 CEREALS AND CEREAL PRODUCTS,"Maize meal, sifted, fortified, packaged, raw",1.0,1490.0,352.0,12.7,6.8,3.0,72.3,4.5,0.7,20.0,3.6,50.0,229.0,150.0,12.0,4.36,0.0,,,,,,,,,,,
01021,01 CEREALS AND CEREAL PRODUCTS,"Maize, White, Degermed (Muthokoi)",1.0,1430.0,338.0,13.5,7.3,1.7,71.4,3.9,2.2,3.0,0.5,19.0,50.0,90.0,7.0,0.5,0.0,0.0,0.0,0.0,1.5,0.12,0.01,0.5,10.0,10.0,0.0,0.0
01022,01 CEREALS AND CEREAL PRODUCTS,"Maize, whole, flour, raw",1.0,1450.0,345.0,13.6,7.9,4.5,63.4,9.4,1.2,9.0,2.6,110.0,323.0,258.0,12.0,1.88,9.0,,,,,,,,,,,
01023,01 CEREALS AND CEREAL PRODUCTS,"Green Maize, white, whole, grain, fresh, raw",0.68,655.0,157.0,55.1,4.1,2.5,21.4,16.1,0.8,18.0,1.2,39.0,188.0,188.0,8.0,1.95,5.0,8.0,16.0,0.0,98.0,0.18,0.1,1.55,78.0,78.0,0.0,0.9
01024,01 CEREALS AND CEREAL PRODUCTS,"Millet, bulrush, flour",1.0,1490.0,354.0,11.0,10.5,5.3,61.8,8.8,2.7,32.0,32.4,84.0,263.0,291.0,4.0,4.14,34.0,,,,,,,,,,,
01025,01 CEREALS AND CEREAL PRODUCTS,"Millet, bulrush, grain, dry, raw",,,,,,,,,,32.0,6.3,84.0,427.0,291.0,4.0,4.14,25.0,2.0,5.0,0.0,28.0,0.27,0.17,1.5,162.0,162.0,0.0,3.0
01026,01 CEREALS AND CEREAL PRODUCTS,"Millet, finger, flour",1.0,1290.0,306.0,11.3,7.4,2.0,53.3,22.6,3.5,344.0,18.5,154.0,183.0,538.0,2.0,1.7,2.7,,,,,,,,,,,
01027,01 CEREALS AND CEREAL PRODUCTS,"Millet, Finger, Grain, Dried, Raw",,,,,,,,,,344.0,11.3,154.0,183.0,538.0,2.0,1.7,15.3,0.0,0.0,0.0,2.0,0.19,0.04,4.6,93.0,93.0,0.0,0.0
01028,01 CEREALS AND CEREAL PRODUCTS,Millet Yeast (germinated millet seeds),1.0,1270.0,302.0,12.7,7.4,1.9,52.7,22.6,2.9,859.0,27.6,180.0,245.0,81.0,6.0,1.64,15.0,,,,,,,,,,,
01029,01 CEREALS AND CEREAL PRODUCTS,"Oat bran, unprocessed, uncooked",1.0,1570.0,373.0,5.6,10.7,7.5,57.8,15.5,2.9,54.0,4.4,153.0,491.0,362.0,12.0,3.2,45.0,0.0,0.0,0.0,0.0,0.76,0.14,0.8,33.0,33.0,0.0,0.0
01030,01 CEREALS AND CEREAL PRODUCTS,"Pasta, macaroni, plain, dry, raw-imported",1.0,1570.0,370.0,7.1,13.7,1.5,73.8,3.3,0.7,21.0,1.9,44.0,148.0,147.6,5.2,0.6,13.0,,,,,,,,,,,
01031,01 CEREALS AND CEREAL PRODUCTS,"Pasta, spaghetti, dry, raw-imported",1.0,1500.0,354.0,10.6,12.7,1.4,71.0,3.2,1.1,18.0,1.0,30.0,172.0,142.0,5.0,0.6,12.0,0.0,0.0,0.0,0.0,0.07,0.06,1.1,16.0,16.0,0.0,0.0
01032,01 CEREALS AND CEREAL PRODUCTS,"Rice, flour, raw",,,,,,,,,,14.0,0.8,37.0,146.0,155.0,2.0,0.95,12.0,,,,,,,,,,,
01033,01 CEREALS AND CEREAL PRODUCTS,"Rice, parboiled, raw",1.0,1460.0,345.0,12.0,7.0,0.5,76.2,3.7,0.6,9.0,1.7,26.0,125.0,100.0,6.0,1.06,1.0,0.0,0.0,0.0,0.0,0.25,0.02,2.5,10.0,10.0,0.0,0.0
01034,01 CEREALS AND CEREAL PRODUCTS,"Rice, white, milled, polished grain, dry, raw",1.0,1500.0,353.0,12.2,7.6,1.0,78.1,0.7,0.4,21.0,0.9,23.0,144.0,59.0,17.0,1.32,1.0,0.0,0.0,0.0,0.0,0.07,0.11,1.1,9.0,9.0,0.0,0.0
01035,01 CEREALS AND CEREAL PRODUCTS,Semolina,1.0,1460.0,345.0,11.8,10.9,1.1,70.5,4.9,0.8,16.0,1.6,35.0,102.0,196.0,2.0,1.17,9.0,0.0,0.0,0.0,2.0,0.12,0.05,1.9,57.0,57.0,0.0,0.0
01036,01 CEREALS AND CEREAL PRODUCTS,"Scone, plain, commercial",1.0,1570.0,375.0,21.0,7.5,15.0,51.4,2.1,3.0,56.0,1.5,15.0,107.0,128.0,800.0,0.7,2.0,,,,,,,,,,,
01037,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, Grain, Red, Dried, Raw",1.0,1420.0,336.0,11.6,9.3,3.5,59.9,14.0,1.8,10.0,3.0,150.0,296.0,387.0,6.0,1.97,21.0,0.0,1.0,0.0,4.0,0.24,0.11,3.3,64.0,64.0,0.0,0.0
01038,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, Grain, Red, Flour",,,,,,,,,,10.0,3.0,150.0,296.0,387.0,6.0,1.97,12.0,,,,,,,,,,,
01039,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, grain, white, dry, raw",1.0,1440.0,341.0,11.8,10.8,3.5,60.5,11.9,1.5,18.0,6.4,101.0,356.0,233.0,6.0,1.69,21.0,1.0,3.0,0.0,17.0,0.24,0.11,3.3,64.0,64.0,0.0,0.0
01040,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, grain, white, flour",,,,,,,,,,18.0,6.4,101.0,356.0,280.0,4.0,1.69,26.0,,,,,,,,,,,
01041,01 CEREALS AND CEREAL PRODUCTS,"Teff, raw",1.0,1490.0,351.0,8.8,13.3,2.4,65.1,8.0,2.4,,,,,,,,,0.0,1.0,0.0,5.0,0.39,0.27,3.4,166.0,166.0,0.0,3.0
01042,01 CEREALS AND CEREAL PRODUCTS,Wheat Flour-Atta,,,,,,,,,,34.0,3.8,117.0,283.0,331.0,2.0,2.33,39.0,,,,,,,,,,,
01043,01 CEREALS AND CEREAL PRODUCTS,"Wheat Flour (refined/fortified/sifted packaged), raw",1.0,1480.0,349.0,12.2,11.2,1.6,70.7,3.6,0.7,35.0,5.6,31.0,183.0,129.0,2.0,0.87,0.0,93.0,93.0,93.0,2.0,0.91,0.57,5.9,,42.0,0.7,0.0
01044,01 CEREALS AND CEREAL PRODUCTS,"Wheat, whole, flour, raw",1.0,1380.0,328.0,12.5,11.3,2.5,58.0,14.0,1.7,39.0,4.0,125.0,315.0,366.0,3.0,3.0,48.0,,,,,,,,,,,
01045,01 CEREALS AND CEREAL PRODUCTS,"Wheat, whole, grain, dry, raw",1.0,1380.0,328.0,12.5,11.6,2.5,57.8,14.0,1.7,39.0,4.9,122.0,205.0,358.0,2.0,3.0,47.0,0.0,1.0,0.0,5.0,0.39,0.13,2.7,57.0,57.0,0.0,0.0
01046,01 CEREALS AND CEREAL PRODUCTS,"Amaranth, whole, grain, dry, stewed (without salt)",,,,,,,,,,56.0,3.2,91.0,133.0,139.0,3.0,0.85,7.0,0.0,0.0,0.0,0.0,0.02,0.07,0.2,22.0,22.0,0.0,0.0
01047,01 CEREALS AND CEREAL PRODUCTS,"Maize, grain, white variety, whole, dry, boiled, drained (without salt)",1.0,469.0,111.0,72.1,2.6,1.5,20.5,3.0,0.4,9.0,0.8,25.0,112.0,59.0,5.0,0.58,3.0,0.0,0.0,0.0,0.0,0.04,0.02,0.5,16.0,16.0,0.0,0.0
01048,01 CEREALS AND CEREAL PRODUCTS,"Maize, grain, white variety, whole, dry, stewed (without salt)",1.0,469.0,111.0,72.1,2.6,1.5,20.5,3.0,0.4,9.0,0.8,25.0,118.0,73.0,6.0,0.61,3.0,,,,,,,,,,,
01049,01 CEREALS AND CEREAL PRODUCTS,"Maize, grain, yellow variety, whole, dry, boiled, drained (without salt)",1.0,463.0,110.0,71.8,2.7,1.2,20.2,3.8,0.4,4.0,1.3,34.0,66.0,90.0,4.0,0.7,3.0,,,,,,,,,,,
01050,01 CEREALS AND CEREAL PRODUCTS,"Maize, grain, yellow variety, whole, dry, stewed, drained (without salt)",,334.0,79.0,79.6,1.9,0.9,14.5,2.8,0.3,3.0,0.9,25.0,50.0,81.0,4.0,0.53,2.0,4.0,9.0,0.0,53.0,0.09,0.03,0.5,6.0,6.0,0.0,0.0
01051,01 CEREALS AND CEREAL PRODUCTS,"Green maize, white, whole, grain, fresh, boiled, drained (without salt)",0.69,612.0,146.0,58.0,3.8,2.3,20.0,15.0,0.8,17.0,1.1,36.0,167.0,141.0,6.0,1.73,5.0,,,,,,,,,,,
01052,01 CEREALS AND CEREAL PRODUCTS,"Green Maize, white, whole, grain, fresh, stewed (without salt)",0.62,850.0,203.0,41.7,5.3,3.2,27.8,20.9,1.1,23.0,1.6,50.0,245.0,244.0,10.0,2.53,7.0,10.0,20.0,0.0,121.0,0.17,0.13,1.9,81.0,81.0,0.0,1.0
01053,01 CEREALS AND CEREAL PRODUCTS,"Millet, bulrush, whole, grain, dry, boiled, drained (without salt)",1.0,623.0,148.0,62.9,4.1,2.2,26.0,3.6,1.1,15.0,2.6,36.0,169.0,97.0,3.0,1.64,11.0,,,,,,,,,,,
01054,01 CEREALS AND CEREAL PRODUCTS,"Millet, bulrush, grain, dry, stewed (without salt)",,,,,,,,,,15.0,2.6,36.0,178.0,122.0,3.0,1.73,11.0,1.0,2.0,0.0,11.0,0.08,0.07,0.6,54.0,54.0,0.0,1.0
01055,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, grain, white, dry, boiled, drained (without salt)",,,,,,,,,,9.0,2.7,43.0,141.0,78.0,4.0,0.67,9.0,,,,,,,,,,,
01056,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, whole, grain white, dry, stewed, drained (without salt)",1.0,599.0,142.0,63.2,4.5,1.5,25.2,4.9,0.6,9.0,2.7,43.0,148.0,97.0,4.0,0.7,9.0,1.0,1.0,0.0,7.0,0.08,0.05,1.3,21.0,21.0,0.0,0.0
01057,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, whole, grain, red, dried, boiled, drained (without salt)",1.0,590.0,140.0,63.1,3.9,1.5,24.9,5.8,0.8,6.0,1.4,63.0,117.0,129.0,4.0,0.78,9.0,,,,,,,,,,,
01058,01 CEREALS AND CEREAL PRODUCTS,"Sorghum, whole, grain, red, dried, stewed, drained (without salt)",1.0,590.0,140.0,63.1,3.9,1.5,24.9,5.8,0.8,6.0,1.4,63.0,123.0,162.0,4.0,0.82,9.0,0.0,0.0,0.0,2.0,0.08,0.05,1.3,21.0,21.0,0.0,0.0
01059,01 CEREALS AND CEREAL PRODUCTS,"Rice, white, milled, polished grain, dry, boiled (without salt)",,503.0,119.0,70.5,2.6,0.3,26.2,0.2,0.2,9.0,0.3,8.0,48.0,20.0,8.0,0.44,0.0,,,,,,,,,,,
01060,01 CEREALS AND CEREAL PRODUCTS,"Rice, parboiled, boiled (without salt)",,,,,,,,,,5.0,0.6,10.0,43.0,35.0,4.0,0.36,0.0,,,,,,,,,,,
01061,01 CEREALS AND CEREAL PRODUCTS,"Wheat, whole, grain, dry, boiled, drained (without salt)",,,,,,,,,,23.0,2.8,69.0,109.0,161.0,2.0,1.43,26.0,,,,,,,,,,,
01062,01 CEREALS AND CEREAL PRODUCTS,"Wheat, whole, grain, dry, stewed (without salt)",1.0,777.0,184.0,50.8,6.5,1.4,32.5,7.9,1.0,23.0,2.8,69.0,115.0,201.0,3.0,1.51,26.0,0.0,0.0,0.0,3.0,0.16,0.07,1.4,26.0,26.0,0.0,0.0
01063,01 CEREALS AND CEREAL PRODUCTS,"Pasta, spaghetti, dry, imported, boiled, drained (without salt)",,,,,,,,,,8.0,0.3,9.0,56.0,30.0,3.0,0.21,4.0,,,,,,,,,,,
01064,01 CEREALS AND CEREAL PRODUCTS,"Pasta, spaghetti, dry, imported, boiled in recipe (without salt)",1.0,517.0,122.0,69.1,4.4,0.5,24.5,1.1,0.4,8.0,0.3,11.0,59.0,49.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.02,0.02,0.3,4.0,4.0,0.0,0.0
01065,01 CEREALS AND CEREAL PRODUCTS,"Pasta, macaroni, plain, dry, imported, boiled, drained (without salt)",1.0,637.0,150.0,62.2,5.6,0.6,30.0,1.4,0.3,10.0,0.6,16.0,57.0,36.0,3.0,0.25,5.0,0.0,0.0,0.0,0.0,0.03,0.01,0.4,5.0,5.0,0.0,0.0
01066,01 CEREALS AND CEREAL PRODUCTS,"Pasta, macaroni, plain, dry, imported boiled in recipe (without salt)",,637.0,150.0,62.2,5.6,0.6,30.0,1.4,0.3,10.0,0.8,18.0,60.0,60.0,4.0,0.25,5.0,,,,,,,,,,,
02002,"02 STARCHY ROOTS, TUBERS AND BANANAS","Arrowroot, peeled, raw",0.76,461.0,109.0,70.9,3.2,0.3,22.3,,1.3,6.0,1.1,25.0,43.0,685.0,36.0,1.0,1.0,1.0,3.0,0.0,17.0,0.22,0.09,2.56,0.0,0.0,0.0,2.0
02003,"02 STARCHY ROOTS, TUBERS AND BANANAS","Banana, BITA 3, dried, flour",1.0,1550.0,366.0,2.3,3.9,1.8,78.5,9.9,3.6,30.0,1.2,60.0,100.0,1030.0,4.0,0.62,4.0,13.0,25.0,0.0,151.0,0.18,0.24,2.8,14.0,14.0,0.0,7.1
02004,"02 STARCHY ROOTS, TUBERS AND BANANAS","Banana, plantain, green, raw",0.5,410.0,97.0,73.6,1.4,0.4,20.1,3.6,0.9,7.0,0.8,23.0,29.0,322.0,10.0,0.23,1.0,0.0,1.0,0.0,3.0,0.06,0.04,0.33,19.0,19.0,0.0,23.3
02005,"02 STARCHY ROOTS, TUBERS AND BANANAS","Beet root, peeled, raw",0.85,184.0,44.0,86.1,2.17,0.1,6.9,3.31,1.4,13.0,0.8,11.0,36.0,298.0,60.0,0.55,0.0,1.0,2.0,0.0,10.0,0.01,0.02,0.3,110.0,110.0,0.0,5.3
02007,"02 STARCHY ROOTS, TUBERS AND BANANAS","Cassava, root, white, peeled, raw",,,,,,,,,,33.0,0.9,13.0,21.0,250.0,2.0,0.34,1.0,1.0,1.0,0.0,8.0,0.23,0.01,0.4,27.0,27.0,0.0,38.0
02008,"02 STARCHY ROOTS, TUBERS AND BANANAS","Cassava, root, yellow, peeled, raw",,,,,,,,,,18.0,0.6,9.0,27.0,290.0,2.0,0.34,1.0,61.0,122.0,0.0,730.0,0.09,0.03,0.8,27.0,27.0,0.0,41.0
02009,"02 STARCHY ROOTS, TUBERS AND BANANAS","Potato, Irish (English), white variety, peeled, raw",,,,,,,,,,9.0,1.4,19.0,81.0,645.0,6.46,0.32,1.0,0.0,0.0,0.0,0.0,0.07,0.04,1.2,53.0,53.0,0.0,6.6
02010,"02 STARCHY ROOTS, TUBERS AND BANANAS","Radish, round, red skin, raw",0.81,64.0,15.0,94.5,0.8,0.16,1.6,2.3,0.7,36.0,0.4,22.0,22.0,103.0,32.27,0.18,0.0,0.0,0.0,0.0,1.0,0.02,0.03,0.3,25.0,25.0,0.0,21.0
02011,"02 STARCHY ROOTS, TUBERS AND BANANAS","Radish, long, red skin, raw",,,,,,,,,,28.0,0.37,13.0,27.0,193.0,25.0,0.16,0.0,0.0,0.0,0.0,2.0,0.06,0.02,0.3,26.0,26.0,0.0,17.0
02012,"02 STARCHY ROOTS, TUBERS AND BANANAS","Radish, white skin, raw",0.99,93.0,22.0,93.0,1.1,0.3,2.7,2.1,0.7,40.0,0.4,14.0,20.0,249.0,26.0,0.34,0.0,1.25,3.0,0.0,15.0,0.03,0.02,0.5,28.0,28.0,0.0,15.0
02013,"02 STARCHY ROOTS, TUBERS AND BANANAS","Sweet potato, brown skin, peeled, raw",0.84,428.0,101.0,72.0,1.7,0.4,20.8,4.0,1.2,22.0,0.4,12.0,25.0,389.0,20.0,0.28,0.0,8.0,17.0,0.0,100.0,0.07,0.03,0.8,16.0,16.0,0.0,18.0
02014,"02 STARCHY ROOTS, TUBERS AND BANANAS","Sweetpotato, orange, biofortified, raw",0.92,325.0,76.9,78.7,1.9,0.1,15.6,3.0,0.7,27.0,0.5,14.0,33.0,250.0,10.0,0.5,1.0,517.0,1030.0,0.0,6200.0,0.03,0.05,1.0,11.0,11.0,0.0,31.0
02015,"02 STARCHY ROOTS, TUBERS AND BANANAS","Sweet potato, pink skin",0.84,349.0,83.0,76.8,1.8,0.6,15.6,3.9,1.3,14.0,1.0,19.0,61.0,247.0,11.0,0.14,0.0,1.0,2.0,0.0,11.0,0.07,0.03,0.7,14.0,14.0,0.0,22.0
02016,"02 STARCHY ROOTS, TUBERS AND BANANAS","Taro, peeled, raw",0.9,411.0,97.0,73.0,1.8,0.2,20.3,3.5,1.2,51.0,0.7,20.0,88.0,300.0,10.0,0.6,1.0,3.0,5.0,0.0,30.0,0.1,0.03,0.7,22.0,22.0,0.0,12.0
02017,"02 STARCHY ROOTS, TUBERS AND BANANAS","Turnip, root, raw",0.77,94.0,22.0,93.1,0.7,0.2,3.6,1.7,0.8,34.0,0.5,11.0,39.0,320.0,29.0,0.2,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.7,15.0,15.0,0.0,23.0
02018,"02 STARCHY ROOTS, TUBERS AND BANANAS","Yam, flour",1.0,1320.0,312.0,14.0,3.4,0.4,67.4,12.8,2.0,20.0,1.1,50.0,110.0,818.0,28.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,43.0,0.0,0.0
02019,"02 STARCHY ROOTS, TUBERS AND BANANAS","Yam, white, raw",,,,,,,,,,16.0,0.8,18.0,61.0,295.0,10.0,0.27,1.0,0.0,0.0,0.0,0.0,0.11,0.02,0.4,16.0,16.0,0.0,6.0
02021,"02 STARCHY ROOTS, TUBERS AND BANANAS","Beet root, peeled, boiled, drained (without salt)",1.0,186.0,44.0,86.0,2.2,0.1,7.0,3.3,1.4,12.0,62.9,7.0,32.0,135.0,33.0,0.42,0.0,1.0,1.0,0.0,7.0,0.01,0.01,0.2,56.0,56.0,0.0,2.0
02022,"02 STARCHY ROOTS, TUBERS AND BANANAS","Beet root, peeled, stewed (without salt)",,,,,,,,,,12.0,0.8,11.0,34.0,281.0,56.0,0.52,0.0,1.0,1.0,0.0,6.0,0.01,0.01,0.3,73.0,73.0,0.0,4.0
02023,"02 STARCHY ROOTS, TUBERS AND BANANAS","Beet root, peeled, stewed (without salt)",1.0,174.0,41.0,86.9,2.0,0.1,6.5,3.1,1.3,27.0,0.7,10.0,17.0,171.0,1.0,0.26,1.0,1.0,1.0,0.0,6.0,0.15,0.01,0.3,15.0,15.0,0.0,23.0
02024,"02 STARCHY ROOTS, TUBERS AND BANANAS","Cassava, root, yellow, peeled, boiled, drained (without salt)",1.0,454.0,107.0,70.7,1.4,0.2,23.1,4.0,0.7,15.0,0.5,7.0,21.0,198.0,1.0,0.26,1.0,49.0,99.0,0.0,593.0,0.06,0.02,0.5,15.0,15.0,0.0,25.0
02025,"02 STARCHY ROOTS, TUBERS AND BANANAS","Potato, Irish (English), white variety, peeled, boiled, drained (without salt)",1.0,447.0,105.0,72.1,2.4,0.1,22.7,1.7,1.0,8.0,1.3,17.0,76.0,516.0,5.0,0.29,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.9,34.0,34.0,0.0,5.0
02026,"02 STARCHY ROOTS, TUBERS AND BANANAS","Potato, Irish (English), white variety, peeled, steamed (without salt)",,,,,,,,,,8.0,1.3,18.0,79.0,559.0,6.0,0.31,0.0,0.0,0.0,0.0,0.0,0.06,0.04,1.1,33.0,33.0,0.0,5.0
02027,"02 STARCHY ROOTS, TUBERS AND BANANAS","Sweet potato, brown skin, peeled, boiled, drained (without salt)",,428.0,101.0,72.0,1.7,0.4,20.8,4.0,1.2,21.0,0.4,10.0,23.0,311.0,16.0,0.25,0.0,8.0,16.0,0.0,95.0,0.05,0.03,0.6,10.0,10.0,0.0,13.0
02028,"02 STARCHY ROOTS, TUBERS AND BANANAS","Sweetpotato, orange, biofortified, boiled, drained (without salt)",,325.0,77.0,78.7,1.9,0.1,15.6,3.0,0.7,26.0,0.5,13.0,31.0,200.0,8.0,0.45,0.0,491.0,981.0,0.0,5890.0,0.02,0.04,0.8,7.0,7.0,0.0,22.0
02029,"02 STARCHY ROOTS, TUBERS AND BANANAS","Sweet potato, pink skin, boiled, drained (without salt)",,349.0,83.0,76.8,1.8,0.6,15.6,3.9,1.3,13.0,0.9,17.0,57.0,198.0,9.0,0.13,0.0,1.0,2.0,0.0,11.0,0.05,0.03,0.5,9.0,9.0,0.0,16.0
02030,"02 STARCHY ROOTS, TUBERS AND BANANAS","Yam, white, boiled, drained (without salt)",,500.0,118.0,67.4,2.0,0.2,24.9,4.3,1.2,16.0,0.8,17.0,60.0,248.0,8.0,0.26,1.0,0.0,0.0,0.0,0.0,0.09,0.02,0.3,10.0,10.0,0.0,4.0
03001,03 LEGUMES AND PULSES,"Beans, broad, dry, raw",1.0,1280.0,305.0,10.9,25.7,1.53,35.6,22.9,3.29,96.0,5.19,135.0,431.0,1190.0,25.0,3.55,8.0,,,,,,,,,,,
03002,03 LEGUMES AND PULSES,"Beans, broad, fresh, raw",1.0,345.0,82.0,75.0,7.2,0.5,8.7,7.1,1.3,26.0,1.6,29.0,427.0,275.0,2.0,1.1,8.0,16.0,32.0,0.0,195.0,0.12,0.14,2.0,284.0,284.0,0.0,41.0
03003,03 LEGUMES AND PULSES,"Beans, cluster, fresh, raw",0.86,232.0,55.0,82.9,6.19,0.4,4.4,4.8,1.4,121.0,5.6,73.0,50.0,301.0,4.0,0.61,2.0,20.0,40.0,0.0,241.0,0.09,0.03,0.7,41.0,41.0,0.0,49.0
03004,03 LEGUMES AND PULSES,"Beans, kidney, dry, raw",1.0,1280.0,305.0,12.1,20.5,2.0,40.6,21.2,3.6,106.0,6.4,103.0,600.0,872.0,22.0,2.78,4.0,1.0,1.0,0.0,6.0,0.35,0.18,2.4,272.0,272.0,0.0,0.3
03005,03 LEGUMES AND PULSES,"Beans, lima, dry, raw",,,,,,,,,,64.0,9.9,158.0,387.0,1447.0,7.0,2.6,6.0,,,,,,,,,,,
03006,03 LEGUMES AND PULSES,"Bean, red, fresh, raw",0.38,553.0,131.0,61.6,12.8,0.4,14.6,9.1,1.5,12.0,2.4,18.0,100.0,490.0,3.0,1.0,2.0,2.0,3.0,0.0,20.0,0.18,0.11,2.0,130.0,130.0,0.0,27.0
