date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,county_name,county_norm,county_code
2024-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140.0,1.09,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,104.0,0.81,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.085,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,miscellaneous food,Sugar,97,KG,actual,Retail,KES,154.0,1.19,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Katilia,6898,2.14,36.14,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,2.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,miscellaneous food,Sugar,97,KG,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Kokuro,10469,4.62,35.71,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,400.0,3.1,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Letea,6903,3.52,35.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,105.5,0.82,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Letea,6903,3.52,35.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120.0,0.93,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Letea,6903,3.52,35.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,106.0,0.82,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Letea,6903,3.52,35.75,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.14,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Letea,6903,3.52,35.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160.0,1.24,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Letea,6903,3.52,35.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,333.0,2.58,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokangae,10489,4.1,34.9,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,105.5,0.82,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokangae,10489,4.1,34.9,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,126.0,0.98,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokangae,10489,4.1,34.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokangae,10489,4.1,34.9,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokangae,10489,4.1,34.9,miscellaneous food,Sugar,97,KG,actual,Retail,KES,190.0,1.47,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokangae,10489,4.1,34.9,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,340.0,2.64,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,89.0,0.69,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,156.0,1.21,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,108.0,0.84,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,miscellaneous food,Sugar,97,KG,actual,Retail,KES,158.0,1.22,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,306.0,2.37,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokapel,10490,2.37,35.42,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,77.0,0.6,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,132.0,1.02,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,187.0,1.45,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,miscellaneous food,Sugar,97,KG,actual,Retail,KES,152.0,1.18,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,308.0,2.39,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,180.0,1.4,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,vegetables and fruits,Kale,796,KG,actual,Retail,KES,120.0,0.93,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichar (Turkana),5894,2.38,35.65,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,105.0,0.81,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,77.5,0.6,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120.0,0.93,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,105.0,0.81,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.24,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,miscellaneous food,Salt,185,200 G,actual,Retail,KES,23.0,0.18,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,miscellaneous food,Sugar,97,KG,actual,Retail,KES,153.0,1.19,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,333.0,2.58,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,400.0,3.1,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokichoggio,6891,4.2,34.36,vegetables and fruits,Kale,796,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,133.0,1.03,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,103.0,0.8,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.14,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,miscellaneous food,Sugar,97,KG,actual,Retail,KES,198.0,1.53,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokipoto,6892,3.18,34.67,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,330.0,2.56,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,103.5,0.8,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,miscellaneous food,Sugar,97,KG,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokiriama,6893,2.76,34.88,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,2.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,89.5,0.69,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,117.0,0.91,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,103.0,0.8,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,miscellaneous food,Sugar,97,KG,actual,Retail,KES,191.0,1.48,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokitaung,6902,4.27,35.75,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,281.0,2.18,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,88.5,0.69,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,137.0,1.06,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,103.0,0.8,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,166.0,1.29,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,miscellaneous food,Sugar,97,KG,actual,Retail,KES,151.0,1.17,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,304.0,2.36,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,150.0,1.16,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokori,6897,1.95,36.03,pulses and nuts,Pigeon peas (dry),937,KG,actual,Retail,KES,150.0,1.16,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,111.5,0.86,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,147.0,1.14,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,127.0,0.98,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,140.0,1.09,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,miscellaneous food,Sugar,97,KG,actual,Retail,KES,171.0,1.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lokwii,10491,1.98,36.1,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,312.0,2.42,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,92.5,0.72,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140.0,1.09,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,miscellaneous food,Salt,185,200 G,actual,Retail,KES,19.0,0.15,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,miscellaneous food,Sugar,97,KG,actual,Retail,KES,148.0,1.15,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lolupe,10492,3.54,35.25,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,2.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lopur,10493,3.86,34.82,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,99.5,0.77,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lopur,10493,3.86,34.82,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,128.0,0.99,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lopur,10493,3.86,34.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,113.0,0.88,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lopur,10493,3.86,34.82,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lopur,10493,3.86,34.82,miscellaneous food,Sugar,97,KG,actual,Retail,KES,165.0,1.28,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lopur,10493,3.86,34.82,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,313.0,2.43,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,147.5,1.14,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,170.0,1.32,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,miscellaneous food,Sugar,97,KG,actual,Retail,KES,182.5,1.41,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lorugum,6894,2.88,35.25,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,2.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lotubae,10494,2.02,36.13,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,90.0,0.7,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lotubae,10494,2.02,36.13,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,120.0,0.93,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lotubae,10494,2.02,36.13,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.93,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lotubae,10494,2.02,36.13,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lotubae,10494,2.02,36.13,miscellaneous food,Sugar,97,KG,actual,Retail,KES,173.0,1.34,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,96.5,0.75,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140.0,1.09,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,115.0,0.89,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,miscellaneous food,Sugar,97,KG,actual,Retail,KES,187.0,1.45,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Loturerei,10456,2.93,35.61,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,2.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lowarengak,6888,4.28,35.89,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,113.0,0.88,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lowarengak,6888,4.28,35.89,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lowarengak,6888,4.28,35.89,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110.0,0.85,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lowarengak,6888,4.28,35.89,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lowarengak,6888,4.28,35.89,miscellaneous food,Sugar,97,KG,actual,Retail,KES,217.0,1.68,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Lowarengak,6888,4.28,35.89,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,300.0,2.33,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,99.5,0.77,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,130.0,1.01,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,112.0,0.87,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,170.0,1.32,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,miscellaneous food,Sugar,97,KG,actual,Retail,KES,160.0,1.24,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Morulem,10495,1.98,36.13,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,318.0,2.46,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,101.5,0.79,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,139.0,1.08,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,109.0,0.84,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,160.0,1.24,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14.0,0.11,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,miscellaneous food,Sugar,97,KG,actual,Retail,KES,198.0,1.53,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naakalei,6899,2.54,36.22,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,294.0,2.28,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,105.0,0.81,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,143.0,1.11,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,miscellaneous food,Sugar,97,KG,actual,Retail,KES,150.0,1.16,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,oil and fats,"Oil (vegetable, fortified)",494,L,actual,Retail,KES,283.0,2.19,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,pulses and nuts,Cowpeas (dry),901,KG,actual,Retail,KES,125.0,0.97,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,vegetables and fruits,Kale,796,KG,actual,Retail,KES,50.0,0.39,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Naduat,10496,3.51,35.19,vegetables and fruits,Spinach,404,KG,actual,Retail,KES,60.0,0.47,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,Maize flour (white),134,KG,actual,Retail,KES,113.5,0.88,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,Rice (aromatic),894,KG,actual,Retail,KES,140.0,1.09,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,127.0,0.98,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,milk and dairy,"Milk (cow, pasteurized)",472,L,actual,Retail,KES,200.0,1.55,Turkana,turkana,KE023
2024-12-15,Rift Valley,Turkana,Nakinomet,10497,4.58,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,Turkana,turkana,KE023
